dataset_name,fold,fit_time,score_time,accuracy,balanced_accuracy,precision,recall,roc_auc,average_precision,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,seed,freq,size,noise
simulated_seed3_freq050_size150_noise5_dataset,0,290.3488073348999,0.07008004188537598,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,5
simulated_seed3_freq050_size150_noise5_dataset,1,289.8947787284851,0.08508563041687012,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,5
simulated_seed3_freq050_size150_noise5_dataset,2,289.49872303009033,0.31363844871520996,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,5
simulated_seed3_freq050_size150_noise5_dataset,3,289.194885969162,0.1296064853668213,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,5
simulated_seed3_freq050_size150_noise5_dataset,4,285.1601724624634,0.21623587608337402,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,5
simulated_seed3_freq050_size150_noise25_dataset,0,291.33975982666016,0.07663488388061523,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,25
simulated_seed3_freq050_size150_noise25_dataset,1,291.1642472743988,0.09651827812194824,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,25
simulated_seed3_freq050_size150_noise25_dataset,2,289.868061542511,0.12675070762634277,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,25
simulated_seed3_freq050_size150_noise25_dataset,3,288.44578528404236,0.27290797233581543,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,25
simulated_seed3_freq050_size150_noise25_dataset,4,288.48800706863403,0.36191749572753906,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,150,25
simulated_seed3_freq050_size150_noise50_dataset,0,290.83360266685486,0.09013581275939941,0.9583333333333334,0.9583333333333333,1.0,0.9166666666666666,1.0,1.0,500,5,10,0.8,20.0,3,50,150,50
simulated_seed3_freq050_size150_noise50_dataset,1,290.3936276435852,0.058927297592163086,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9722222222222223,0.9752747252747251,100,2,5,0.8,20.0,3,50,150,50
simulated_seed3_freq050_size150_noise50_dataset,2,290.5296196937561,0.0865781307220459,0.9583333333333334,0.9583333333333333,1.0,0.9166666666666666,1.0,1.0,500,10,1,0.8,20.0,3,50,150,50
simulated_seed3_freq050_size150_noise50_dataset,3,289.77519512176514,0.18709206581115723,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,3,50,150,50
simulated_seed3_freq050_size150_noise50_dataset,4,287.28070640563965,0.16440367698669434,0.875,0.875,1.0,0.75,0.9791666666666666,0.9790695415695415,200,2,10,,,3,50,150,50
simulated_seed3_freq050_size150_noise60_dataset,0,291.65012288093567,0.06323027610778809,0.7916666666666666,0.7916666666666666,0.8888888888888888,0.6666666666666666,0.7395833333333333,0.8542490118577076,200,2,1,,20.0,3,50,150,60
simulated_seed3_freq050_size150_noise60_dataset,1,289.4982614517212,0.1517946720123291,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,3,50,150,60
simulated_seed3_freq050_size150_noise60_dataset,2,292.1230797767639,0.09606504440307617,0.875,0.875,0.8461538461538461,0.9166666666666666,0.9791666666666666,0.9833333333333333,500,2,1,,10.0,3,50,150,60
simulated_seed3_freq050_size150_noise60_dataset,3,290.61772084236145,0.1759812831878662,0.7916666666666666,0.7916666666666667,0.8181818181818182,0.75,0.8125,0.8397409242803979,500,5,10,0.8,20.0,3,50,150,60
simulated_seed3_freq050_size150_noise60_dataset,4,292.38730669021606,0.08452177047729492,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9652777777777778,0.9705128205128204,500,10,5,0.8,10.0,3,50,150,60
simulated_seed3_freq050_size150_noise70_dataset,0,290.9866728782654,0.1038980484008789,0.875,0.875,0.8,1.0,0.9895833333333333,0.9866452991452993,200,2,1,,20.0,3,50,150,70
simulated_seed3_freq050_size150_noise70_dataset,1,292.1054918766022,0.0746927261352539,0.8333333333333334,0.8333333333333333,0.7857142857142857,0.9166666666666666,0.9479166666666666,0.9623538011695908,500,2,1,,10.0,3,50,150,70
simulated_seed3_freq050_size150_noise70_dataset,2,289.86398363113403,0.3294413089752197,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,1.0,1.0,500,2,1,,10.0,3,50,150,70
simulated_seed3_freq050_size150_noise70_dataset,3,291.7327926158905,0.0929572582244873,0.7916666666666666,0.7916666666666667,0.7692307692307693,0.8333333333333334,0.8194444444444444,0.8989459815546772,500,2,1,,10.0,3,50,150,70
simulated_seed3_freq050_size150_noise70_dataset,4,290.67488861083984,0.13532781600952148,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,0.9930555555555555,0.9935897435897436,500,2,1,,10.0,3,50,150,70
simulated_seed3_freq050_size150_noise80_dataset,0,287.9796898365021,0.07036161422729492,0.875,0.875,0.8461538461538461,0.9166666666666666,0.9513888888888888,0.9692982456140351,200,2,1,,10.0,3,50,150,80
simulated_seed3_freq050_size150_noise80_dataset,1,290.8415632247925,0.09216785430908203,0.8333333333333334,0.8333333333333333,0.7857142857142857,0.9166666666666666,0.9513888888888888,0.9692982456140352,500,2,1,,10.0,3,50,150,80
simulated_seed3_freq050_size150_noise80_dataset,2,291.69284415245056,0.07815957069396973,0.75,0.75,0.7142857142857143,0.8333333333333334,0.9236111111111112,0.9418727718360071,500,2,1,,10.0,3,50,150,80
simulated_seed3_freq050_size150_noise80_dataset,3,290.098349571228,0.09962248802185059,0.875,0.875,0.8,1.0,0.9930555555555555,0.9935897435897436,200,2,1,,10.0,3,50,150,80
simulated_seed3_freq050_size150_noise80_dataset,4,290.32480216026306,0.17157530784606934,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9930555555555555,0.9935897435897435,500,2,1,,10.0,3,50,150,80
simulated_seed7_freq010_size100_noise5_dataset,0,280.6443428993225,0.12381100654602051,0.875,0.875,0.8,1.0,1.0,1.0,500,5,10,0.8,20.0,7,10,100,5
simulated_seed7_freq010_size100_noise5_dataset,1,280.98508405685425,0.07335138320922852,0.9375,0.9375,1.0,0.875,1.0,1.0,500,5,10,0.8,20.0,7,10,100,5
simulated_seed7_freq010_size100_noise5_dataset,2,279.5096526145935,0.18866372108459473,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,7,10,100,5
simulated_seed7_freq010_size100_noise5_dataset,3,279.5632002353668,0.229248046875,0.875,0.875,1.0,0.75,1.0,1.0,500,10,1,0.8,20.0,7,10,100,5
simulated_seed7_freq010_size100_noise5_dataset,4,280.7920091152191,0.05773162841796875,1.0,1.0,1.0,1.0,1.0,1.0,200,5,5,0.8,10.0,7,10,100,5
simulated_seed7_freq010_size100_noise25_dataset,0,280.1606876850128,0.12026381492614746,0.9375,0.9375,1.0,0.875,0.9375,0.9583333333333333,500,5,10,0.8,20.0,7,10,100,25
simulated_seed7_freq010_size100_noise25_dataset,1,280.8867151737213,0.08889889717102051,0.8125,0.8125,0.8571428571428571,0.75,0.96875,0.9704861111111112,500,10,1,0.8,20.0,7,10,100,25
simulated_seed7_freq010_size100_noise25_dataset,2,280.3541159629822,0.17140626907348633,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,7,10,100,25
simulated_seed7_freq010_size100_noise25_dataset,3,280.5676922798157,0.08195090293884277,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,100,5,1,0.8,10.0,7,10,100,25
simulated_seed7_freq010_size100_noise25_dataset,4,281.24079513549805,0.07733726501464844,0.9375,0.9375,1.0,0.875,1.0,1.0,500,10,1,0.8,20.0,7,10,100,25
simulated_seed7_freq010_size100_noise50_dataset,0,280.0857038497925,0.10292983055114746,0.75,0.75,0.7,0.875,0.859375,0.8895833333333334,100,2,5,0.8,20.0,7,10,100,50
simulated_seed7_freq010_size100_noise50_dataset,1,282.82830238342285,0.055422067642211914,1.0,1.0,1.0,1.0,1.0,1.0,200,2,10,0.8,10.0,7,10,100,50
simulated_seed7_freq010_size100_noise50_dataset,2,282.6848554611206,0.05769014358520508,1.0,1.0,1.0,1.0,1.0,1.0,200,2,10,0.8,10.0,7,10,100,50
simulated_seed7_freq010_size100_noise50_dataset,3,281.7044765949249,0.0762026309967041,0.8125,0.8125,0.8571428571428571,0.75,0.953125,0.9526289682539684,200,2,10,0.8,10.0,7,10,100,50
simulated_seed7_freq010_size100_noise50_dataset,4,280.449458360672,0.0645134449005127,0.625,0.625,0.6666666666666666,0.5,0.796875,0.7947781385281385,100,2,5,0.8,20.0,7,10,100,50
simulated_seed7_freq010_size100_noise60_dataset,0,278.41676449775696,0.10737872123718262,0.875,0.875,0.875,0.875,0.953125,0.959375,100,10,10,0.8,,7,10,100,60
simulated_seed7_freq010_size100_noise60_dataset,1,277.84385538101196,0.12087607383728027,0.8125,0.8125,0.8571428571428571,0.75,0.890625,0.899440836940837,200,2,10,0.8,10.0,7,10,100,60
simulated_seed7_freq010_size100_noise60_dataset,2,280.55540895462036,0.05755281448364258,0.75,0.75,0.75,0.75,0.890625,0.9126984126984128,100,10,10,0.8,,7,10,100,60
simulated_seed7_freq010_size100_noise60_dataset,3,281.8614318370819,0.03726553916931152,1.0,1.0,1.0,1.0,1.0,1.0,100,10,10,0.8,,7,10,100,60
simulated_seed7_freq010_size100_noise60_dataset,4,281.1642413139343,0.04506087303161621,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,100,10,10,,,7,10,100,60
simulated_seed7_freq010_size100_noise70_dataset,0,284.0018174648285,0.06090736389160156,0.875,0.875,0.875,0.875,0.890625,0.9184409340659341,200,2,10,0.8,10.0,7,10,100,70
simulated_seed7_freq010_size100_noise70_dataset,1,282.45208191871643,0.09208178520202637,0.625,0.625,0.6,0.75,0.78125,0.8042478354978355,200,2,1,,20.0,7,10,100,70
simulated_seed7_freq010_size100_noise70_dataset,2,282.0885558128357,0.09158086776733398,0.5,0.5,0.5,0.625,0.515625,0.6709325396825396,200,2,10,0.8,10.0,7,10,100,70
simulated_seed7_freq010_size100_noise70_dataset,3,283.95655488967896,0.06280732154846191,0.8125,0.8125,0.8571428571428571,0.75,0.90625,0.9248511904761905,100,10,10,0.8,,7,10,100,70
simulated_seed7_freq010_size100_noise70_dataset,4,281.8355987071991,0.0966184139251709,0.625,0.625,0.6666666666666666,0.5,0.671875,0.6883814102564103,100,10,10,0.8,,7,10,100,70
simulated_seed7_freq010_size100_noise80_dataset,0,285.3273642063141,0.07136344909667969,0.8125,0.8125,0.7272727272727273,1.0,1.0,1.0,500,10,1,0.8,20.0,7,10,100,80
simulated_seed7_freq010_size100_noise80_dataset,1,284.8716952800751,0.06891870498657227,0.5,0.5,0.5,0.375,0.671875,0.6487959956709957,200,2,1,,20.0,7,10,100,80
simulated_seed7_freq010_size100_noise80_dataset,2,280.73906421661377,0.13084912300109863,0.75,0.75,0.7,0.875,0.890625,0.9208333333333334,200,2,10,0.8,10.0,7,10,100,80
simulated_seed7_freq010_size100_noise80_dataset,3,285.05620884895325,0.0767061710357666,0.75,0.75,0.8333333333333334,0.625,0.84375,0.8833333333333333,200,2,1,,20.0,7,10,100,80
simulated_seed7_freq010_size100_noise80_dataset,4,282.975834608078,0.057779550552368164,0.625,0.625,0.6,0.75,0.65625,0.6743371212121212,100,5,1,0.8,10.0,7,10,100,80
simulated_seed7_freq025_size100_noise5_dataset,0,285.9027259349823,0.0887608528137207,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,5
simulated_seed7_freq025_size100_noise5_dataset,1,284.345276594162,0.18252325057983398,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,5
simulated_seed7_freq025_size100_noise5_dataset,2,285.2276358604431,0.21944665908813477,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,5
simulated_seed7_freq025_size100_noise5_dataset,3,286.26530170440674,0.08688688278198242,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,5
simulated_seed7_freq025_size100_noise5_dataset,4,283.8713700771332,0.10171627998352051,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,5
simulated_seed7_freq025_size100_noise25_dataset,0,279.97346687316895,0.13001513481140137,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,25
simulated_seed7_freq025_size100_noise25_dataset,1,280.37682604789734,0.099456787109375,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,25
simulated_seed7_freq025_size100_noise25_dataset,2,277.57379627227783,0.25708961486816406,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,25
simulated_seed7_freq025_size100_noise25_dataset,3,279.021541595459,0.16048264503479004,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,25
simulated_seed7_freq025_size100_noise25_dataset,4,281.0389220714569,0.0729210376739502,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,7,25,100,25
simulated_seed7_freq025_size100_noise50_dataset,0,281.38251280784607,0.07418656349182129,0.9375,0.9375,1.0,0.875,0.984375,0.9861111111111112,200,2,10,,,7,25,100,50
simulated_seed7_freq025_size100_noise50_dataset,1,281.8357000350952,0.08679580688476562,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,50
simulated_seed7_freq025_size100_noise50_dataset,2,282.0385558605194,0.0749046802520752,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,500,5,10,,20.0,7,25,100,50
simulated_seed7_freq025_size100_noise50_dataset,3,276.8468015193939,0.12850093841552734,1.0,1.0,1.0,1.0,1.0,1.0,200,10,5,,,7,25,100,50
simulated_seed7_freq025_size100_noise50_dataset,4,277.8152310848236,0.13404464721679688,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,7,25,100,50
simulated_seed7_freq025_size100_noise60_dataset,0,281.79249262809753,0.14204072952270508,0.875,0.875,1.0,0.75,0.9375,0.9472222222222222,500,5,10,,20.0,7,25,100,60
simulated_seed7_freq025_size100_noise60_dataset,1,281.3475375175476,0.12646889686584473,1.0,1.0,1.0,1.0,1.0,1.0,200,5,1,0.8,,7,25,100,60
simulated_seed7_freq025_size100_noise60_dataset,2,283.0868458747864,0.045828819274902344,0.9375,0.9375,1.0,0.875,0.984375,0.9861111111111112,200,2,10,,,7,25,100,60
simulated_seed7_freq025_size100_noise60_dataset,3,281.613338470459,0.09296655654907227,0.875,0.875,0.8,1.0,0.96875,0.975,200,5,5,0.8,10.0,7,25,100,60
simulated_seed7_freq025_size100_noise60_dataset,4,282.99142599105835,0.08176803588867188,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,7,25,100,60
simulated_seed7_freq025_size100_noise70_dataset,0,283.6450102329254,0.04637622833251953,0.9375,0.9375,1.0,0.875,1.0,1.0,200,2,10,0.8,10.0,7,25,100,70
simulated_seed7_freq025_size100_noise70_dataset,1,282.73924255371094,0.07397317886352539,1.0,1.0,1.0,1.0,1.0,1.0,200,2,10,,,7,25,100,70
simulated_seed7_freq025_size100_noise70_dataset,2,281.7451391220093,0.07401800155639648,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,200,2,10,,,7,25,100,70
simulated_seed7_freq025_size100_noise70_dataset,3,283.045937538147,0.04589223861694336,0.9375,0.9375,0.8888888888888888,1.0,0.984375,0.9861111111111112,100,10,10,0.8,,7,25,100,70
simulated_seed7_freq025_size100_noise70_dataset,4,281.99471783638,0.09337544441223145,1.0,1.0,1.0,1.0,1.0,1.0,200,2,10,,,7,25,100,70
simulated_seed7_freq025_size100_noise80_dataset,0,284.9315960407257,0.04892396926879883,0.75,0.75,0.75,0.75,0.765625,0.8078754578754579,100,10,10,0.8,,7,25,100,80
simulated_seed7_freq025_size100_noise80_dataset,1,285.1807339191437,0.07597732543945312,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,500,5,10,0.8,20.0,7,25,100,80
simulated_seed7_freq025_size100_noise80_dataset,2,282.1542010307312,0.08900046348571777,0.9375,0.9375,1.0,0.875,1.0,1.0,100,10,10,0.8,,7,25,100,80
simulated_seed7_freq025_size100_noise80_dataset,3,284.7287175655365,0.07203841209411621,0.875,0.875,0.875,0.875,0.953125,0.9526289682539684,200,2,10,0.8,10.0,7,25,100,80
simulated_seed7_freq025_size100_noise80_dataset,4,283.30200028419495,0.10260963439941406,0.9375,0.9375,0.8888888888888888,1.0,0.984375,0.9861111111111112,200,2,10,0.8,10.0,7,25,100,80
simulated_seed7_freq050_size100_noise5_dataset,0,280.3004376888275,0.15532207489013672,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,5
simulated_seed7_freq050_size100_noise5_dataset,1,281.07256746292114,0.07493138313293457,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,5
simulated_seed7_freq050_size100_noise5_dataset,2,279.9044964313507,0.15773415565490723,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,5
simulated_seed7_freq050_size100_noise5_dataset,3,280.826251745224,0.09658432006835938,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,5
simulated_seed7_freq050_size100_noise5_dataset,4,279.7100613117218,0.24000310897827148,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,5
simulated_seed7_freq050_size100_noise25_dataset,0,281.19767665863037,0.24538588523864746,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,25
simulated_seed7_freq050_size100_noise25_dataset,1,282.5719530582428,0.08476829528808594,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,25
simulated_seed7_freq050_size100_noise25_dataset,2,279.56407165527344,0.1613166332244873,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,25
simulated_seed7_freq050_size100_noise25_dataset,3,282.37149262428284,0.10604023933410645,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,25
simulated_seed7_freq050_size100_noise25_dataset,4,282.77583503723145,0.0730738639831543,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,25
simulated_seed7_freq050_size100_noise50_dataset,0,283.8246772289276,0.0717613697052002,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,50
simulated_seed7_freq050_size100_noise50_dataset,1,283.50625133514404,0.08391046524047852,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,50
simulated_seed7_freq050_size100_noise50_dataset,2,283.2544982433319,0.23486828804016113,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,50
simulated_seed7_freq050_size100_noise50_dataset,3,281.77134442329407,0.1711742877960205,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,50
simulated_seed7_freq050_size100_noise50_dataset,4,283.2118284702301,0.12919020652770996,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,50
simulated_seed7_freq050_size100_noise60_dataset,0,280.1764123439789,0.14284276962280273,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,7,50,100,60
simulated_seed7_freq050_size100_noise60_dataset,1,281.93709421157837,0.08882689476013184,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,60
simulated_seed7_freq050_size100_noise60_dataset,2,282.2767810821533,0.07825231552124023,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,60
simulated_seed7_freq050_size100_noise60_dataset,3,279.7560188770294,0.14455485343933105,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,7,50,100,60
simulated_seed7_freq050_size100_noise60_dataset,4,281.21429085731506,0.15545415878295898,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,60
simulated_seed7_freq050_size100_noise70_dataset,0,286.2960367202759,0.08902430534362793,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,70
simulated_seed7_freq050_size100_noise70_dataset,1,285.17566108703613,0.13483977317810059,0.8125,0.8125,1.0,0.625,1.0,1.0,500,5,10,0.8,20.0,7,50,100,70
simulated_seed7_freq050_size100_noise70_dataset,2,284.6691701412201,0.24027180671691895,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,70
simulated_seed7_freq050_size100_noise70_dataset,3,285.54408621788025,0.1136617660522461,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,70
simulated_seed7_freq050_size100_noise70_dataset,4,286.1049768924713,0.09134197235107422,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,70
simulated_seed7_freq050_size100_noise80_dataset,0,283.3800780773163,0.03993821144104004,1.0,1.0,1.0,1.0,1.0,1.0,100,10,10,,,7,50,100,80
simulated_seed7_freq050_size100_noise80_dataset,1,282.0695650577545,0.08854222297668457,1.0,1.0,1.0,1.0,1.0,1.0,200,2,10,,,7,50,100,80
simulated_seed7_freq050_size100_noise80_dataset,2,282.3950481414795,0.1987292766571045,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,100,80
simulated_seed7_freq050_size100_noise80_dataset,3,282.3831841945648,0.2602205276489258,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,7,50,100,80
simulated_seed7_freq050_size100_noise80_dataset,4,282.98879957199097,0.08859443664550781,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,7,50,100,80
simulated_seed7_freq010_size150_noise5_dataset,0,285.0523705482483,0.16951727867126465,1.0,1.0,1.0,1.0,1.0,1.0,500,2,1,,10.0,7,10,150,5
simulated_seed7_freq010_size150_noise5_dataset,1,286.35301423072815,0.10675644874572754,0.9166666666666666,0.9166666666666667,0.8571428571428571,1.0,0.986111111111111,0.9866452991452991,500,10,1,0.8,20.0,7,10,150,5
simulated_seed7_freq010_size150_noise5_dataset,2,285.9928059577942,0.15223360061645508,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,7,10,150,5
simulated_seed7_freq010_size150_noise5_dataset,3,283.5680344104767,0.13082528114318848,0.9583333333333334,0.9583333333333333,1.0,0.9166666666666666,0.9965277777777777,0.9935897435897437,200,2,1,,20.0,7,10,150,5
simulated_seed7_freq010_size150_noise5_dataset,4,286.4592750072479,0.047618865966796875,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,7,10,150,5
simulated_seed7_freq010_size150_noise25_dataset,0,283.08556604385376,0.16468095779418945,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,7,10,150,25
simulated_seed7_freq010_size150_noise25_dataset,1,286.1190779209137,0.4277689456939697,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,7,10,150,25
simulated_seed7_freq010_size150_noise25_dataset,2,286.32637000083923,0.190324068069458,1.0,1.0,1.0,1.0,1.0,1.0,500,2,1,,10.0,7,10,150,25
simulated_seed7_freq010_size150_noise25_dataset,3,286.4913845062256,0.1025838851928711,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,7,10,150,25
simulated_seed7_freq010_size150_noise25_dataset,4,286.6715829372406,0.07226371765136719,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,7,10,150,25
simulated_seed7_freq010_size150_noise50_dataset,0,280.6216688156128,0.1157827377319336,1.0,1.0,1.0,1.0,1.0,1.0,200,2,10,,,7,10,150,50
simulated_seed7_freq010_size150_noise50_dataset,1,285.21927642822266,0.1576066017150879,0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,1.0,1.0,500,10,1,0.8,20.0,7,10,150,50
simulated_seed7_freq010_size150_noise50_dataset,2,286.3373324871063,0.07375192642211914,0.875,0.875,1.0,0.75,1.0,1.0,500,10,1,0.8,20.0,7,10,150,50
simulated_seed7_freq010_size150_noise50_dataset,3,283.1001191139221,0.06487226486206055,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,0.9930555555555555,0.9935897435897435,100,5,1,0.8,10.0,7,10,150,50
simulated_seed7_freq010_size150_noise50_dataset,4,285.57131242752075,0.1313333511352539,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,7,10,150,50
simulated_seed7_freq010_size150_noise60_dataset,0,282.6345863342285,0.10877370834350586,0.7916666666666666,0.7916666666666667,0.8181818181818182,0.75,0.9027777777777777,0.91039302473126,100,10,10,0.8,,7,10,150,60
simulated_seed7_freq010_size150_noise60_dataset,1,287.2315127849579,0.0722813606262207,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,10,150,60
simulated_seed7_freq010_size150_noise60_dataset,2,286.45965480804443,0.06962442398071289,0.875,0.875,0.8461538461538461,0.9166666666666666,0.9722222222222223,0.973575036075036,100,10,10,0.8,,7,10,150,60
simulated_seed7_freq010_size150_noise60_dataset,3,286.52725481987,0.08777356147766113,0.9583333333333334,0.9583333333333333,1.0,0.9166666666666666,1.0,1.0,500,2,1,,10.0,7,10,150,60
simulated_seed7_freq010_size150_noise60_dataset,4,284.34813475608826,0.06752896308898926,0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,0.9930555555555555,0.9935897435897435,100,10,10,0.8,,7,10,150,60
simulated_seed7_freq010_size150_noise70_dataset,0,285.345743894577,0.11464381217956543,1.0,1.0,1.0,1.0,1.0,1.0,200,2,10,,,7,10,150,70
simulated_seed7_freq010_size150_noise70_dataset,1,286.469290971756,0.06618094444274902,0.7916666666666666,0.7916666666666667,0.8181818181818182,0.75,0.9097222222222223,0.9248015873015872,100,10,5,,,7,10,150,70
simulated_seed7_freq010_size150_noise70_dataset,2,286.6581802368164,0.062016963958740234,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,1.0,1.0,100,5,1,0.8,10.0,7,10,150,70
simulated_seed7_freq010_size150_noise70_dataset,3,288.3417525291443,0.03949928283691406,0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,1.0,1.0,100,10,10,,,7,10,150,70
simulated_seed7_freq010_size150_noise70_dataset,4,287.74419045448303,0.0885918140411377,0.9583333333333334,0.9583333333333333,0.9230769230769231,1.0,1.0,1.0,500,10,1,0.8,20.0,7,10,150,70
simulated_seed7_freq010_size150_noise80_dataset,0,284.2320885658264,0.10518455505371094,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9583333333333334,0.9613858363858363,200,2,10,0.8,10.0,7,10,150,80
simulated_seed7_freq010_size150_noise80_dataset,1,285.5199477672577,0.054068803787231445,0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,0.9166666666666666,0.9444444444444444,200,2,10,0.8,10.0,7,10,150,80
simulated_seed7_freq010_size150_noise80_dataset,2,285.63783526420593,0.04548192024230957,0.9583333333333334,0.9583333333333333,1.0,0.9166666666666666,0.9930555555555555,0.9935897435897435,200,2,10,0.8,10.0,7,10,150,80
simulated_seed7_freq010_size150_noise80_dataset,3,284.9011399745941,0.08130192756652832,0.6666666666666666,0.6666666666666667,0.625,0.8333333333333334,0.7847222222222222,0.777481804687687,200,2,10,,,7,10,150,80
